Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;Number of Smells;ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readShort;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUnsignedShort;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readChar;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readInt;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readLong;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readFloat;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readDouble;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUTF;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBytes;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBytes;4.2.1;10;3;3;0;2;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBoolean;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeByte;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeShort;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeChar;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeInt;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeLong;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeFloat;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeDouble;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeUTF;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBytes;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBytes;4.2.1;10;3;3;0;3;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeObject;4.2.1;31;13;22;2;1;11;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/reset;4.2.1;12;3;3;0;0;2;4;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/clearBody;4.2.1;6;1;0;0;0;0;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getPayloadData;4.2.1;4;2;1;0;0;1;2;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/createClone;4.2.1;3;1;0;0;3;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getDataCopy;4.2.1;4;1;0;0;0;0;3;1;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getBodyLength;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBoolean;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readByte;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUnsignedByte;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readShort;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUnsignedShort;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readChar;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readInt;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readLong;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readFloat;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readDouble;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUTF;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBytes;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBytes;4.2.1;4;2;1;0;2;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getPayloadAsBytes;4.2.1;3;1;0;0;0;0;2;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBoolean;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeByte;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeShort;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeChar;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeInt;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeLong;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeFloat;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeDouble;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeUTF;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBytes;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/writeBytes;4.2.1;2;1;0;0;3;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java/parseHeaders;4.2.1;45;15;8;2;1;4;4;4;3;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java/addHeaders;4.2.1;44;12;20;1;2;10;5;7;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/registerAllExtensions;4.2.1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getNumber;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/valueOf;4.2.1;6;3;1;0;1;1;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/internalGetValueMap;4.2.1;2;1;0;0;0;0;1;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/findValueByNumber;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getValueDescriptor;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDescriptorForType;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDescriptor;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/valueOf;4.2.1;4;2;1;0;1;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasType;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getType;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasBooleanValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getBooleanValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasByteValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getByteValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasShortValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getShortValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasIntValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getIntValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasLongValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getLongValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasFloatValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getFloatValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasDoubleValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDoubleValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasStringValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getStringValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasBytesValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getBytesValue;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDefaultInstance;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDefaultInstanceForType;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDescriptor;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/internalGetFieldAccessorTable;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getNumber;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/valueOf;4.2.1;22;11;1;1;1;1;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/internalGetValueMap;4.2.1;2;1;0;0;0;0;1;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/findValueByNumber;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getValueDescriptor;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDescriptorForType;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDescriptor;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/valueOf;4.2.1;4;2;1;0;1;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasType;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getType;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasBooleanValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getBooleanValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasByteValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getByteValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasShortValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getShortValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasIntValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getIntValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasLongValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getLongValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasFloatValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getFloatValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasDoubleValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getDoubleValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasStringValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getStringValue;4.2.1;10;3;3;1;0;2;2;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getStringValueBytes;4.2.1;8;2;1;0;0;1;2;2;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/hasBytesValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getBytesValue;4.2.1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/initFields;4.2.1;11;1;0;1;0;0;10;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/isInitialized;4.2.1;9;3;2;0;0;1;5;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/writeTo;4.2.1;23;11;10;2;1;1;12;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/getSerializedSize;4.2.1;28;12;11;2;0;1;16;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/writeReplace;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;2;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;2;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;2;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseDelimitedFrom;4.2.1;6;2;1;0;1;1;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseDelimitedFrom;4.2.1;6;2;1;0;2;1;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/parseFrom;4.2.1;2;1;0;0;2;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/newBuilder;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/newBuilderForType;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/newBuilder;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/toBuilder;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java/newBuilderForType;4.2.1;4;1;0;0;1;0;2;1;1;0;0;0;0;0;No
